FIPS,State,County,Obesity_Percent
42085,Pennsylvania,Mercer County,31.7
42087,Pennsylvania,Mifflin County,32
42089,Pennsylvania,Monroe County,28.8
42091,Pennsylvania,Montgomery County,24.6
42093,Pennsylvania,Montour County,32.5
42095,Pennsylvania,Northampton County,28.6
42097,Pennsylvania,Northumberland County,35.3
42099,Pennsylvania,Perry County,33
42101,Pennsylvania,Philadelphia County,29.8
42103,Pennsylvania,Pike County,29.1
42105,Pennsylvania,Potter County,32.4
42107,Pennsylvania,Schuylkill County,35.1
42109,Pennsylvania,Snyder County,32.5
42111,Pennsylvania,Somerset County,37.7
42113,Pennsylvania,Sullivan County,31.1
42115,Pennsylvania,Susquehanna County,30.4
42117,Pennsylvania,Tioga County,30.3
42119,Pennsylvania,Union County,28.2
42121,Pennsylvania,Venango County,34.7
42123,Pennsylvania,Warren County,33.6
42125,Pennsylvania,Washington County,28.3
42127,Pennsylvania,Wayne County,33.1
42129,Pennsylvania,Westmoreland County,30
42131,Pennsylvania,Wyoming County,33.4
42133,Pennsylvania,York County,33.3
44001,Rhode Island,Bristol County,22.9
44003,Rhode Island,Kent County,28.8
44005,Rhode Island,Newport County,23.1
44007,Rhode Island,Providence County,28.2
44009,Rhode Island,Washington County,23.9
45001,South Carolina,Abbeville County,35.2
45003,South Carolina,Aiken County,31.9
45005,South Carolina,Allendale County,41.1
45007,South Carolina,Anderson County,33.9
45009,South Carolina,Bamberg County,40.3
45011,South Carolina,Barnwell County,36.8
45013,South Carolina,Beaufort County,22
45015,South Carolina,Berkeley County,35
45017,South Carolina,Calhoun County,35.3
45019,South Carolina,Charleston County,24.6
45021,South Carolina,Cherokee County,36.5
45023,South Carolina,Chester County,36.1
45025,South Carolina,Chesterfield County,34.8
45027,South Carolina,Clarendon County,42.3
45029,South Carolina,Colleton County,39
45031,South Carolina,Darlington County,37.7
45033,South Carolina,Dillon County,37.4
45035,South Carolina,Dorchester County,33.9
45037,South Carolina,Edgefield County,32.7
45039,South Carolina,Fairfield County,41.3
45041,South Carolina,Florence County,34.1
45043,South Carolina,Georgetown County,30.8
45045,South Carolina,Greenville County,28.1
45047,South Carolina,Greenwood County,33.5
45049,South Carolina,Hampton County,42
45051,South Carolina,Horry County,29.8
45053,South Carolina,Jasper County,37
45055,South Carolina,Kershaw County,31.7
45057,South Carolina,Lancaster County,31.3
45059,South Carolina,Laurens County,40.8
45061,South Carolina,Lee County,44.3
45063,South Carolina,Lexington County,33.4
45065,South Carolina,McCormick County,35.2
45067,South Carolina,Marion County,39.9
45069,South Carolina,Marlboro County,39.2
45071,South Carolina,Newberry County,35.5
45073,South Carolina,Oconee County,28
45075,South Carolina,Orangeburg County,41.9
45077,South Carolina,Pickens County,30.2
45079,South Carolina,Richland County,32.6
45081,South Carolina,Saluda County,35.6
45083,South Carolina,Spartanburg County,30.5
45085,South Carolina,Sumter County,34.4
45087,South Carolina,Union County,36.9
45089,South Carolina,Williamsburg County,42.5
45091,South Carolina,York County,29.4
46003,South Dakota,Aurora County,28
46005,South Dakota,Beadle County,32
46007,South Dakota,Bennett County,36.6
46009,South Dakota,Bon Homme County,29.6
46011,South Dakota,Brookings County,27.4
46013,South Dakota,Brown County,32.2
46015,South Dakota,Brule County,34.4
46017,South Dakota,Buffalo County,42
46019,South Dakota,Butte County,31.3
46021,South Dakota,Campbell County,30.9
46023,South Dakota,Charles Mix County,33.6
46025,South Dakota,Clark County,30.6
46027,South Dakota,Clay County,31.1
46029,South Dakota,Codington County,31.2
46031,South Dakota,Corson County,40.9
46033,South Dakota,Custer County,29.7
46035,South Dakota,Davison County,34.3
46037,South Dakota,Day County,30.8
46039,South Dakota,Deuel County,33.3
46041,South Dakota,Dewey County,39.9
46043,South Dakota,Douglas County,29.8
46045,South Dakota,Edmunds County,29.1
46047,South Dakota,Fall River County,31.7
46049,South Dakota,Faulk County,29.3
46051,South Dakota,Grant County,30.6
46053,South Dakota,Gregory County,32.2
46055,South Dakota,Haakon County,30.1
46057,South Dakota,Hamlin County,30.8
46059,South Dakota,Hand County,29.9
46061,South Dakota,Hanson County,28.9
46063,South Dakota,Harding County,32.4
46065,South Dakota,Hughes County,28.3
46067,South Dakota,Hutchinson County,31
46069,South Dakota,Hyde County,30.5
46071,South Dakota,Jackson County,34.8
46073,South Dakota,Jerauld County,27.8
46075,South Dakota,Jones County,29.3
46077,South Dakota,Kingsbury County,33.8
46079,South Dakota,Lake County,31.3
46081,South Dakota,Lawrence County,25.7
46083,South Dakota,Lincoln County,28.7
46085,South Dakota,Lyman County,33.5
46087,South Dakota,McCook County,28.5
46089,South Dakota,McPherson County,27.3
46091,South Dakota,Marshall County,32.2
46093,South Dakota,Meade County,27
46095,South Dakota,Mellette County,32.4
46097,South Dakota,Miner County,31.4
46099,South Dakota,Minnehaha County,27.8
46101,South Dakota,Moody County,32.9
46103,South Dakota,Pennington County,27.3
46105,South Dakota,Perkins County,32.8
46107,South Dakota,Potter County,29.2
46109,South Dakota,Roberts County,32
46111,South Dakota,Sanborn County,29.7
46113,South Dakota,Shannon County,42.9
46115,South Dakota,Spink County,31.4
46117,South Dakota,Stanley County,33.4
46119,South Dakota,Sully County,33.1
46121,South Dakota,Todd County,38
46123,South Dakota,Tripp County,30.7
46125,South Dakota,Turner County,32.9
46127,South Dakota,Union County,30.4
46129,South Dakota,Walworth County,28.4
46135,South Dakota,Yankton County,30
46137,South Dakota,Ziebach County,42
47001,Tennessee,Anderson County,31.7
47003,Tennessee,Bedford County,32.1
47005,Tennessee,Benton County,32.4
47007,Tennessee,Bledsoe County,32.7
47009,Tennessee,Blount County,34
47011,Tennessee,Bradley County,34.9
47013,Tennessee,Campbell County,32.5
47015,Tennessee,Cannon County,33.3
47017,Tennessee,Carroll County,32.4
47019,Tennessee,Carter County,31.8
47021,Tennessee,Cheatham County,33.8
47023,Tennessee,Chester County,32
47025,Tennessee,Claiborne County,30.8
47027,Tennessee,Clay County,31.3
47029,Tennessee,Cocke County,34.4
47031,Tennessee,Coffee County,35.9
47033,Tennessee,Crockett County,33
47035,Tennessee,Cumberland County,29.2
47037,Tennessee,Davidson County,30.9
47039,Tennessee,Decatur County,36.3
47041,Tennessee,DeKalb County,31.8
47043,Tennessee,Dickson County,35.9
47045,Tennessee,Dyer County,37.2
47047,Tennessee,Fayette County,31.1
47049,Tennessee,Fentress County,35.5
47051,Tennessee,Franklin County,30.9
47053,Tennessee,Gibson County,32.3
47055,Tennessee,Giles County,32.1
47057,Tennessee,Grainger County,35
47059,Tennessee,Greene County,29.8
47061,Tennessee,Grundy County,31.3
47063,Tennessee,Hamblen County,30.8
47065,Tennessee,Hamilton County,30.2
47067,Tennessee,Hancock County,30.6
47069,Tennessee,Hardeman County,37.8
47071,Tennessee,Hardin County,31.9
47073,Tennessee,Hawkins County,32.9
47075,Tennessee,Haywood County,38.4
47077,Tennessee,Henderson County,34.8
47079,Tennessee,Henry County,33.7
47081,Tennessee,Hickman County,32.1
47083,Tennessee,Houston County,33.2
47085,Tennessee,Humphreys County,35.6
47087,Tennessee,Jackson County,34.7
47089,Tennessee,Jefferson County,34.2
47091,Tennessee,Johnson County,29.2
47093,Tennessee,Knox County,29.7
47095,Tennessee,Lake County,37.5
47097,Tennessee,Lauderdale County,38.3
47099,Tennessee,Lawrence County,34
47101,Tennessee,Lewis County,34.3
47103,Tennessee,Lincoln County,32.1
47105,Tennessee,Loudon County,27.5
47107,Tennessee,McMinn County,33.7
47109,Tennessee,McNairy County,38.6
47111,Tennessee,Macon County,34.2
47113,Tennessee,Madison County,34.3
47115,Tennessee,Marion County,32.9
47117,Tennessee,Marshall County,31.3
47119,Tennessee,Maury County,33.6
47121,Tennessee,Meigs County,27.9
47123,Tennessee,Monroe County,35.5
47125,Tennessee,Montgomery County,29
47127,Tennessee,Moore County,32
47129,Tennessee,Morgan County,30.3
47131,Tennessee,Obion County,33.6
47133,Tennessee,Overton County,33
47135,Tennessee,Perry County,31.4
47137,Tennessee,Pickett County,33.1
47139,Tennessee,Polk County,34.9
47141,Tennessee,Putnam County,32.6
47143,Tennessee,Rhea County,30.4
47145,Tennessee,Roane County,34.1
47147,Tennessee,Robertson County,35.6
47149,Tennessee,Rutherford County,33
47151,Tennessee,Scott County,28.9
47153,Tennessee,Sequatchie County,28.3
47155,Tennessee,Sevier County,30.6
47157,Tennessee,Shelby County,32.6
47159,Tennessee,Smith County,36.8
47161,Tennessee,Stewart County,31.4
47163,Tennessee,Sullivan County,30.1
47165,Tennessee,Sumner County,29.7
47167,Tennessee,Tipton County,35.4
47169,Tennessee,Trousdale County,32.9
47171,Tennessee,Unicoi County,33.4
47173,Tennessee,Union County,31
47175,Tennessee,Van Buren County,32.1
47177,Tennessee,Warren County,31.4
47179,Tennessee,Washington County,32.2
47181,Tennessee,Wayne County,32.7
47183,Tennessee,Weakley County,30.9
47185,Tennessee,White County,31.2
47187,Tennessee,Williamson County,25.9
47189,Tennessee,Wilson County,31.7
48001,Texas,Anderson County,31.6
48003,Texas,Andrews County,28.1
48005,Texas,Angelina County,37.5
48007,Texas,Aransas County,26.9
48009,Texas,Archer County,27.1
48011,Texas,Armstrong County,27.2
48013,Texas,Atascosa County,27.9
48015,Texas,Austin County,27
48017,Texas,Bailey County,26.7
48019,Texas,Bandera County,27.1
48021,Texas,Bastrop County,33.1
48023,Texas,Baylor County,28.1
48025,Texas,Bee County,29.3
48027,Texas,Bell County,29
48029,Texas,Bexar County,27.3
48031,Texas,Blanco County,28.7
48033,Texas,Borden County,27.3
48035,Texas,Bosque County,27.8
48037,Texas,Bowie County,32.4
48039,Texas,Brazoria County,31.2
48041,Texas,Brazos County,28.4
48043,Texas,Brewster County,27.7
48045,Texas,Briscoe County,26.4
48047,Texas,Brooks County,27.2
48049,Texas,Brown County,25.2
48051,Texas,Burleson County,29.8
48053,Texas,Burnet County,30
48055,Texas,Caldwell County,26.4
48057,Texas,Calhoun County,29.1
48059,Texas,Callahan County,28.4
48061,Texas,Cameron County,33.2
48063,Texas,Camp County,31.8
48065,Texas,Carson County,28.4
48067,Texas,Cass County,31.3
48069,Texas,Castro County,28.1
48071,Texas,Chambers County,28.6
48073,Texas,Cherokee County,30.1
48075,Texas,Childress County,27
48077,Texas,Clay County,29.4
48079,Texas,Cochran County,26.9
48081,Texas,Coke County,28.1
48083,Texas,Coleman County,28.1
48085,Texas,Collin County,24.6
48087,Texas,Collingsworth County,28
48089,Texas,Colorado County,28.5
48091,Texas,Comal County,26.7
48093,Texas,Comanche County,28.3
48095,Texas,Concho County,27.5
48097,Texas,Cooke County,29.2
48099,Texas,Coryell County,30.3
48101,Texas,Cottle County,27.4
48103,Texas,Crane County,29.3
48105,Texas,Crockett County,27.9
48107,Texas,Crosby County,27.8
48109,Texas,Culberson County,27.6
48111,Texas,Dallam County,31.5
48113,Texas,Dallas County,27.6
48115,Texas,Dawson County,29.9
48117,Texas,Deaf Smith County,29.4
48119,Texas,Delta County,28
48121,Texas,Denton County,22.1
48123,Texas,DeWitt County,30.6
48125,Texas,Dickens County,26.6
48127,Texas,Dimmit County,29.9
48129,Texas,Donley County,27.6
48131,Texas,Duval County,27.8
48133,Texas,Eastland County,28.2
48135,Texas,Ector County,31.6
48137,Texas,Edwards County,27.1
48139,Texas,Ellis County,29.8
48141,Texas,El Paso County,28.4
48143,Texas,Erath County,28.2
48145,Texas,Falls County,29.8
48147,Texas,Fannin County,28.4
48149,Texas,Fayette County,27.1
48151,Texas,Fisher County,26.7
48153,Texas,Floyd County,26.8
48155,Texas,Foard County,26.3
48157,Texas,Fort Bend County,23.9
48159,Texas,Franklin County,26.9
48161,Texas,Freestone County,28.5
48163,Texas,Frio County,27.5
48165,Texas,Gaines County,30.6
48167,Texas,Galveston County,27.6
48169,Texas,Garza County,27.5
48171,Texas,Gillespie County,26.8
48173,Texas,Glasscock County,26.8
48175,Texas,Goliad County,29.2
48177,Texas,Gonzales County,29.5
48179,Texas,Gray County,28.4
48181,Texas,Grayson County,28.9
48183,Texas,Gregg County,35.3
48185,Texas,Grimes County,29.1
48187,Texas,Guadalupe County,30.9
48189,Texas,Hale County,30.6
48191,Texas,Hall County,29.1
48193,Texas,Hamilton County,30
48195,Texas,Hansford County,28.1
48197,Texas,Hardeman County,28.5
48199,Texas,Hardin County,32.1
48201,Texas,Harris County,27.2
48203,Texas,Harrison County,33.3
48205,Texas,Hartley County,27.3
48207,Texas,Haskell County,27.3
48209,Texas,Hays County,23.8
48211,Texas,Hemphill County,26.8
48213,Texas,Henderson County,30.2
48215,Texas,Hidalgo County,34.4
48217,Texas,Hill County,28.7
48219,Texas,Hockley County,30.7
48221,Texas,Hood County,26.5
48223,Texas,Hopkins County,30.5
48225,Texas,Houston County,28.3
48227,Texas,Howard County,31.1
48229,Texas,Hudspeth County,26.3
48231,Texas,Hunt County,27
48233,Texas,Hutchinson County,31.1
48235,Texas,Irion County,27.9
48237,Texas,Jack County,26.9
48239,Texas,Jackson County,32.2
48241,Texas,Jasper County,29.1
48243,Texas,Jeff Davis County,26.2
48245,Texas,Jefferson County,33.2
48247,Texas,Jim Hogg County,27.3
48249,Texas,Jim Wells County,28.5
48251,Texas,Johnson County,30.2
48253,Texas,Jones County,27.4
48255,Texas,Karnes County,29.2
48257,Texas,Kaufman County,27.2
48259,Texas,Kendall County,27.3
48261,Texas,Kenedy County,26.4
48263,Texas,Kent County,26.4
48265,Texas,Kerr County,26.7
48267,Texas,Kimble County,28.4
48269,Texas,King County,27.5
48271,Texas,Kinney County,26.7
48273,Texas,Kleberg County,28
48275,Texas,Knox County,26.6
48277,Texas,Lamar County,32.7
48279,Texas,Lamb County,31
48281,Texas,Lampasas County,28.2
48283,Texas,La Salle County,26.6
48285,Texas,Lavaca County,32
48287,Texas,Lee County,28.1
48289,Texas,Leon County,29.5
48291,Texas,Liberty County,27.6
48293,Texas,Limestone County,33.9
48295,Texas,Lipscomb County,27.2
48297,Texas,Live Oak County,27.6
48299,Texas,Llano County,27
48301,Texas,Loving County,29
48303,Texas,Lubbock County,27.7
48305,Texas,Lynn County,28.4
48307,Texas,McCulloch County,28.5
48309,Texas,McLennan County,28.6
48311,Texas,McMullen County,32.2
48313,Texas,Madison County,28.8
48315,Texas,Marion County,31.3
48317,Texas,Martin County,27.1
48319,Texas,Mason County,26.2
48321,Texas,Matagorda County,31.9
48323,Texas,Maverick County,29.4
48325,Texas,Medina County,32.2
48327,Texas,Menard County,27.3
48329,Texas,Midland County,30.9
48331,Texas,Milam County,29.7
48333,Texas,Mills County,26.1
48335,Texas,Mitchell County,26.6
48337,Texas,Montague County,25.9
48339,Texas,Montgomery County,24.5
48341,Texas,Moore County,29.9
48343,Texas,Morris County,30
48345,Texas,Motley County,26.8
48347,Texas,Nacogdoches County,32.2
48349,Texas,Navarro County,28.4
48351,Texas,Newton County,28
48353,Texas,Nolan County,29
48355,Texas,Nueces County,33.6
48357,Texas,Ochiltree County,28.7
48359,Texas,Oldham County,29.3
48361,Texas,Orange County,29.5
48363,Texas,Palo Pinto County,29.4
48365,Texas,Panola County,30.7
48367,Texas,Parker County,29
48369,Texas,Parmer County,29.4
48371,Texas,Pecos County,28.6
48373,Texas,Polk County,29.4
48375,Texas,Potter County,31
48377,Texas,Presidio County,26.1
48379,Texas,Rains County,29.7
48381,Texas,Randall County,26.6
48383,Texas,Reagan County,27.7
48385,Texas,Real County,27.6
48387,Texas,Red River County,30.7
48389,Texas,Reeves County,28.3
48391,Texas,Refugio County,28.4
48393,Texas,Roberts County,26.6
48395,Texas,Robertson County,29.8
48397,Texas,Rockwall County,25.3
48399,Texas,Runnels County,26.8
48401,Texas,Rusk County,30.8
48403,Texas,Sabine County,27.8
48405,Texas,San Augustine County,32.3
48407,Texas,San Jacinto County,28.1
48409,Texas,San Patricio County,33
48411,Texas,San Saba County,27.4
48413,Texas,Schleicher County,27.5
48415,Texas,Scurry County,26.2
48417,Texas,Shackelford County,28.3
48419,Texas,Shelby County,31.2
48421,Texas,Sherman County,27.5
48423,Texas,Smith County,29.6
48425,Texas,Somervell County,27.6
48427,Texas,Starr County,29.6
48429,Texas,Stephens County,27
48431,Texas,Sterling County,27.4
48433,Texas,Stonewall County,27
48435,Texas,Sutton County,26.6
48437,Texas,Swisher County,27.7
48439,Texas,Tarrant County,29.1
48441,Texas,Taylor County,30.8
48443,Texas,Terrell County,26.8
48445,Texas,Terry County,29.2
48447,Texas,Throckmorton County,26.8
48449,Texas,Titus County,30.9
48451,Texas,Tom Green County,27.6
48453,Texas,Travis County,20.3
48455,Texas,Trinity County,27.4
48457,Texas,Tyler County,31
48459,Texas,Upshur County,29.6
48461,Texas,Upton County,26.9
48463,Texas,Uvalde County,30
48465,Texas,Val Verde County,30
48467,Texas,Van Zandt County,30.2
48469,Texas,Victoria County,34.3
48471,Texas,Walker County,29.7
48473,Texas,Waller County,33.6
48475,Texas,Ward County,28.5
48477,Texas,Washington County,29.6
48479,Texas,Webb County,31.3
48481,Texas,Wharton County,31.9
48483,Texas,Wheeler County,27.8
48485,Texas,Wichita County,31.1
48487,Texas,Wilbarger County,28
48489,Texas,Willacy County,27.6
48491,Texas,Williamson County,31.1
48493,Texas,Wilson County,31.4
48495,Texas,Winkler County,27.7
48497,Texas,Wise County,30.9
48499,Texas,Wood County,30.1
48501,Texas,Yoakum County,26.7
48503,Texas,Young County,27.1
48505,Texas,Zapata County,26.3
48507,Texas,Zavala County,27.4
49001,Utah,Beaver County,25.7
49003,Utah,Box Elder County,33.5
49005,Utah,Cache County,21.8
49007,Utah,Carbon County,26.6
49009,Utah,Daggett County,26.1
49011,Utah,Davis County,25
49013,Utah,Duchesne County,27.6
49015,Utah,Emery County,25.8
49017,Utah,Garfield County,32.5
49019,Utah,Grand County,22.3
49021,Utah,Iron County,23.3
49023,Utah,Juab County,28
49025,Utah,Kane County,26.1
49027,Utah,Millard County,31.3
49029,Utah,Morgan County,22
49031,Utah,Piute County,26.1
49033,Utah,Rich County,26.4
49035,Utah,Salt Lake County,25.4
49037,Utah,San Juan County,26.7
49039,Utah,Sanpete County,25.4
49041,Utah,Sevier County,29.9
49043,Utah,Summit County,14.4
49045,Utah,Tooele County,31.7
49047,Utah,Uintah County,27.6
49049,Utah,Utah County,24.4
49051,Utah,Wasatch County,23
49053,Utah,Washington County,23.7
49055,Utah,Wayne County,22.8
49057,Utah,Weber County,28.4
50001,Vermont,Addison County,23
50003,Vermont,Bennington County,24.1
50005,Vermont,Caledonia County,28.3
50007,Vermont,Chittenden County,19.8
50009,Vermont,Essex County,29.8
50011,Vermont,Franklin County,27.5
50013,Vermont,Grand Isle County,26.8
50015,Vermont,Lamoille County,25.2
50017,Vermont,Orange County,26.6
50019,Vermont,Orleans County,28.5
50021,Vermont,Rutland County,29.5
50023,Vermont,Washington County,23
50025,Vermont,Windham County,23.4
50027,Vermont,Windsor County,24
51001,Virginia,Accomack County,34.7
51003,Virginia,Albemarle County,22.6
51005,Virginia,Alleghany County,33
51007,Virginia,Amelia County,29
51009,Virginia,Amherst County,29.4
51011,Virginia,Appomattox County,29.3
51013,Virginia,Arlington County,16.1
51015,Virginia,Augusta County,34
51017,Virginia,Bath County,28.7
51019,Virginia,Bedford County,33.1
51021,Virginia,Bland County,30.9
51023,Virginia,Botetourt County,25.6
51025,Virginia,Brunswick County,35.9
51027,Virginia,Buchanan County,31.8
51029,Virginia,Buckingham County,33.5
51031,Virginia,Campbell County,31.5
51033,Virginia,Caroline County,29.6
51035,Virginia,Carroll County,29.1
51036,Virginia,Charles City County,35.2
51037,Virginia,Charlotte County,33.5
51041,Virginia,Chesterfield County,26
51043,Virginia,Clarke County,26.8
51045,Virginia,Craig County,27.8
51047,Virginia,Culpeper County,31.8
51049,Virginia,Cumberland County,32.1
51051,Virginia,Dickenson County,35.1
51053,Virginia,Dinwiddie County,32.7
51057,Virginia,Essex County,32.7
51059,Virginia,Fairfax County,20.3
51061,Virginia,Fauquier County,25.5
51063,Virginia,Floyd County,26.5
51065,Virginia,Fluvanna County,27.6
51067,Virginia,Franklin County,28.4
51069,Virginia,Frederick County,31.7
51071,Virginia,Giles County,30.3
51073,Virginia,Gloucester County,34.5
51075,Virginia,Goochland County,28.4
51077,Virginia,Grayson County,30.3
51079,Virginia,Greene County,27.9
51081,Virginia,Greensville County,32.7
51083,Virginia,Halifax County,32.4
51085,Virginia,Hanover County,27.4
51087,Virginia,Henrico County,27.5
51089,Virginia,Henry County,32.3
51091,Virginia,Highland County,26.3
51093,Virginia,Isle of Wight County,29.3
51095,Virginia,James City County,25.2
51097,Virginia,King and Queen County,30.1
51099,Virginia,King George County,28.3
51101,Virginia,King William County,26.3
51103,Virginia,Lancaster County,29.8
51105,Virginia,Lee County,29.4
51107,Virginia,Loudoun County,21.6
51109,Virginia,Louisa County,32.4
51111,Virginia,Lunenburg County,27.5
51113,Virginia,Madison County,29.1
51115,Virginia,Mathews County,27.8
51117,Virginia,Mecklenburg County,30.9
51119,Virginia,Middlesex County,26.2
51121,Virginia,Montgomery County,24.2
51125,Virginia,Nelson County,29.7
51127,Virginia,New Kent County,28.2
51131,Virginia,Northampton County,36.1
51133,Virginia,Northumberland County,26.3
51135,Virginia,Nottoway County,34
51137,Virginia,Orange County,28.3
51139,Virginia,Page County,28.3
51141,Virginia,Patrick County,30.9
51143,Virginia,Pittsylvania County,32
51145,Virginia,Powhatan County,30
51147,Virginia,Prince Edward County,32.1
51149,Virginia,Prince George County,33.2
51153,Virginia,Prince William County,25.5
51155,Virginia,Pulaski County,33
51157,Virginia,Rappahannock County,27.2
51159,Virginia,Richmond County,29.9
51161,Virginia,Roanoke County,26.6
51163,Virginia,Rockbridge County,24.8
51165,Virginia,Rockingham County,26.4
51167,Virginia,Russell County,28.9
51169,Virginia,Scott County,31.2
51171,Virginia,Shenandoah County,26.6
51173,Virginia,Smyth County,29.6
51175,Virginia,Southampton County,31.1
51177,Virginia,Spotsylvania County,32.7
51179,Virginia,Stafford County,29.6
51181,Virginia,Surry County,35.3
51183,Virginia,Sussex County,35.9
51185,Virginia,Tazewell County,30.3
51187,Virginia,Warren County,29.2
51191,Virginia,Washington County,30
51193,Virginia,Westmoreland County,30.7
51195,Virginia,Wise County,30.8
51197,Virginia,Wythe County,31.3
51199,Virginia,York County,26.1
51510,Virginia,Alexandria city,20.1
51515,Virginia,Bedford city,
51520,Virginia,Bristol city,27.3
51530,Virginia,Buena Vista city,25.9
51540,Virginia,Charlottesville city,25.9
51550,Virginia,Chesapeake city,32.3
51570,Virginia,Colonial Heights city,26.8
51580,Virginia,Covington city,26.4
51590,Virginia,Danville city,34.1
51595,Virginia,Emporia city,29.7
51600,Virginia,Fairfax city,21.8
51610,Virginia,Falls Church city,27.5
51620,Virginia,Franklin city,34.4
51630,Virginia,Fredericksburg city,28.8
51640,Virginia,Galax city,26
51650,Virginia,Hampton city,34.8
51660,Virginia,Harrisonburg city,24.8
51670,Virginia,Hopewell city,31.8
51678,Virginia,Lexington city,26
51680,Virginia,Lynchburg city,27.1
51683,Virginia,Manassas city,28.7
51685,Virginia,Manassas Park city,28.3
51690,Virginia,Martinsville city,33.5
51700,Virginia,Newport News city,32.3
51710,Virginia,Norfolk city,30.1
51720,Virginia,Norton city,26.2
51730,Virginia,Petersburg city,41.4
51735,Virginia,Poquoson city,24.7
51740,Virginia,Portsmouth city,37.2
51750,Virginia,Radford city,29.6
51760,Virginia,Richmond city,30
51770,Virginia,Roanoke city,31.9
51775,Virginia,Salem city,25.2
51790,Virginia,Staunton city,27.1
51800,Virginia,Suffolk city,31.9
51810,Virginia,Virginia Beach city,27.9
51820,Virginia,Waynesboro city,29.7
51830,Virginia,Williamsburg city,26
51840,Virginia,Winchester city,26.7
53001,Washington,Adams County,34.4
53003,Washington,Asotin County,33.4
53005,Washington,Benton County,31.5
53007,Washington,Chelan County,26.7
53009,Washington,Clallam County,26.3
53011,Washington,Clark County,29.9
53013,Washington,Columbia County,30
53015,Washington,Cowlitz County,32.1
53017,Washington,Douglas County,28.7
53019,Washington,Ferry County,28.1
53021,Washington,Franklin County,30.1
53023,Washington,Garfield County,33.1
53025,Washington,Grant County,34.3
53027,Washington,Grays Harbor County,36.9
53029,Washington,Island County,27.4
53031,Washington,Jefferson County,24.5
53033,Washington,King County,22.2
53035,Washington,Kitsap County,29.6
53037,Washington,Kittitas County,28.9
53039,Washington,Klickitat County,27.5
53041,Washington,Lewis County,32.8
53043,Washington,Lincoln County,31.2
53045,Washington,Mason County,30.5
53047,Washington,Okanogan County,28
53049,Washington,Pacific County,31.6
53051,Washington,Pend Oreille County,28.8
53053,Washington,Pierce County,30
53055,Washington,San Juan County,20.7
53057,Washington,Skagit County,26.4
53059,Washington,Skamania County,28.1
53061,Washington,Snohomish County,29.4
53063,Washington,Spokane County,29.2
53065,Washington,Stevens County,30.6
53067,Washington,Thurston County,28.1
53069,Washington,Wahkiakum County,31.4
53071,Washington,Walla Walla County,28
53073,Washington,Whatcom County,23.1
53075,Washington,Whitman County,22.9
53077,Washington,Yakima County,29.6
54001,West Virginia,Barbour County,37.6
54003,West Virginia,Berkeley County,34.3
54005,West Virginia,Boone County,35.4
54007,West Virginia,Braxton County,32.5
54009,West Virginia,Brooke County,39
54011,West Virginia,Cabell County,30.5
54013,West Virginia,Calhoun County,32.7
54015,West Virginia,Clay County,32.6
54017,West Virginia,Doddridge County,35.7
54019,West Virginia,Fayette County,35.6
54021,West Virginia,Gilmer County,39
54023,West Virginia,Grant County,38.9
54025,West Virginia,Greenbrier County,34.2
54027,West Virginia,Hampshire County,33.8
54029,West Virginia,Hancock County,34.8
54031,West Virginia,Hardy County,37
54033,West Virginia,Harrison County,33.7
54035,West Virginia,Jackson County,31.7
54037,West Virginia,Jefferson County,33.2
54039,West Virginia,Kanawha County,32.7
54041,West Virginia,Lewis County,35.9
54043,West Virginia,Lincoln County,39.9
54045,West Virginia,Logan County,40.7
54047,West Virginia,McDowell County,42.1
54049,West Virginia,Marion County,32.6
54051,West Virginia,Marshall County,35.2
54053,West Virginia,Mason County,36.1
54055,West Virginia,Mercer County,37.4
54057,West Virginia,Mineral County,34.5
54059,West Virginia,Mingo County,40.3
54061,West Virginia,Monongalia County,28.8
54063,West Virginia,Monroe County,30.9
54065,West Virginia,Morgan County,32.6
54067,West Virginia,Nicholas County,38.2
54069,West Virginia,Ohio County,31.4
54071,West Virginia,Pendleton County,36
54073,West Virginia,Pleasants County,38.8
54075,West Virginia,Pocahontas County,31.4
54077,West Virginia,Preston County,35.9
54079,West Virginia,Putnam County,34.6
54081,West Virginia,Raleigh County,35.6
54083,West Virginia,Randolph County,34.8
54085,West Virginia,Ritchie County,35.7
54087,West Virginia,Roane County,36.2
54089,West Virginia,Summers County,36.1
54091,West Virginia,Taylor County,37
54093,West Virginia,Tucker County,37.8
54095,West Virginia,Tyler County,32.6
54097,West Virginia,Upshur County,38.2
54099,West Virginia,Wayne County,37.7
54101,West Virginia,Webster County,34.7
54103,West Virginia,Wetzel County,33
54105,West Virginia,Wirt County,36.9
54107,West Virginia,Wood County,35.9
54109,West Virginia,Wyoming County,38.8
55001,Wisconsin,Adams County,34
55003,Wisconsin,Ashland County,27.3
55005,Wisconsin,Barron County,31.6
55007,Wisconsin,Bayfield County,28.7
55009,Wisconsin,Brown County,28.4
55011,Wisconsin,Buffalo County,32
55013,Wisconsin,Burnett County,28.7
55015,Wisconsin,Calumet County,31.3
55017,Wisconsin,Chippewa County,30.2
55019,Wisconsin,Clark County,34.1
55021,Wisconsin,Columbia County,34.7
55023,Wisconsin,Crawford County,33.1
55025,Wisconsin,Dane County,23.7
55027,Wisconsin,Dodge County,31.7
55029,Wisconsin,Door County,27.5
55031,Wisconsin,Douglas County,32.2
55033,Wisconsin,Dunn County,32.3
